Номер заказа;Номер отправления;Принят в обработку;Дата отгрузки;Статус;Дата доставки;Фактическая дата передачи в доставку;Сумма отправления;Наименование товара;OZON id;Количество
33506836-0037;33506836-0037-1;22.07.2025 19:14;23.07.2025 00:00;Доставлен;30.07.2025 17:19;23.07.2025 01:08;474;Носки с Дигги, голубые (VMS-SC-014-200), 41-44;1769119122;1
26210449-0101;26210449-0101-1;22.07.2025 18:51;23.07.2025 16:30;Отменён;;23.07.2025 16:47;1974;Худи VK Дигги комикс, серое (VMS-SW-001-700), XXS;1778100190;1
32460149-0259;32460149-0259-5;22.07.2025 18:35;23.07.2025 12:30;Доставляется;;23.07.2025 13:57;1353;Мягкая игрушка VK МиуМяу;1768224468;1
32460149-0259;32460149-0259-3;22.07.2025 18:35;23.07.2025 12:30;Доставляется;;23.07.2025 13:57;1353;Мягкая игрушка VK Лис;1768224487;1
32460149-0259;32460149-0259-1;22.07.2025 18:35;23.07.2025 12:30;Доставляется;;23.07.2025 13:43;1353;Мягкая игрушка VK Спаркс;1768224517;1
0135634877-0041;0135634877-0041-1;22.07.2025 18:11;23.07.2025 04:00;Доставлен;27.07.2025 15:40;23.07.2025 06:18;474;Носки с МиуМяу, белые (VMS-SC-016-100), 36-40;1774695664;1
32931458-0120;32931458-0120-1;22.07.2025 18:08;26.07.2025 00:00;Доставлен;27.07.2025 13:10;25.07.2025 20:13;2274;Футболка RNDM CREW х VK Музыка, цвет серый с зеленым принтом (VLM-TS-002-700), M;1787540715;1
0171059933-0170;0171059933-0170-1;22.07.2025 17:50;23.07.2025 06:00;Отменён;;23.07.2025 08:14;474;Носки с МиуМяу, белые (VMS-SC-016-100), 36-40;1774695664;1
0171059933-0169;0171059933-0169-1;22.07.2025 17:21;23.07.2025 00:00;Отменён;;23.07.2025 01:43;474;Носки с Дигги, голубые (VMS-SC-014-200), 41-44;1769119122;1
05372565-0350;05372565-0350-7;22.07.2025 17:05;23.07.2025 00:00;Доставлен;23.07.2025 14:49;22.07.2025 20:41;1291,94;Футболка Дигги 3D, Голубой (V3D-TS-001-200), M;1768353171;1
05372565-0350;05372565-0350-5;22.07.2025 17:05;23.07.2025 00:00;Доставлен;23.07.2025 14:49;22.07.2025 20:41;413,03;Носки с Дигги, голубые (VMS-SC-014-200), 41-44;1769119122;1
05372565-0350;05372565-0350-3;22.07.2025 17:05;23.07.2025 00:00;Доставлен;25.07.2025 12:06;23.07.2025 01:08;413,03;Носки с МиуМяу, белые (VMS-SC-016-100), 36-40;1774695664;1
06403442-0178;06403442-0178-1;22.07.2025 16:47;24.07.2025 00:00;Доставлен;26.07.2025 16:42;23.07.2025 13:47;1494;Футболка Персик 3D, Лаванда (V3D-TS-001-400), XL;1768353161;1
70588524-0124;70588524-0124-1;22.07.2025 16:41;23.07.2025 09:30;Доставлен;29.07.2025 12:45;23.07.2025 10:38;474;Носки с Бака Акио, белые (VMS-SC-015-100), 36-40;1769119475;1
25968575-0361;25968575-0361-1;22.07.2025 16:28;23.07.2025 10:00;Доставлен;24.07.2025 14:33;23.07.2025 10:52;1374;Футболка, цвет экрю, Персик комикс (VMS-TS-014-100), L;1768353229;1
70588524-0123;70588524-0123-1;22.07.2025 16:16;23.07.2025 20:00;Доставлен;24.07.2025 12:28;22.07.2025 20:11;474;Носки с Бака Акио, белые (VMS-SC-015-100), 36-40;1769119475;1
08997374-0414;08997374-0414-2;22.07.2025 15:41;25.07.2025 00:00;Доставлен;25.07.2025 17:28;24.07.2025 19:09;5362;Лонгслив VK Sticker, мятный (VST-TS-001-500), XS;2162607416;1
0111097639-0457;0111097639-0457-1;22.07.2025 15:05;23.07.2025 00:00;Отменён;;22.07.2025 20:35;592;Стикерпак VK Fest, смоляной;2241616286;1
80858785-0181;80858785-0181-1;22.07.2025 14:59;23.07.2025 04:00;Доставлен;28.07.2025 06:28;23.07.2025 04:25;794;Блокнот VK Стерео-Варио Дьяволица;1776436172;1
41862257-0042;41862257-0042-1;22.07.2025 14:56;23.07.2025 12:30;Отменён;;23.07.2025 15:23;2274;Футболка RNDM CREW х VK Музыка, цвет серый с зеленым принтом (VLM-TS-002-700), M;1787540715;1
41862257-0041;41862257-0041-1;22.07.2025 14:55;23.07.2025 12:30;Доставлен;26.07.2025 13:18;23.07.2025 14:59;1314;Футболка VK Kids Спотти, мятный (VKD-TS-001-500), 140;1774783462;1
36734781-0030;36734781-0030-1;22.07.2025 14:38;25.07.2025 04:00;Отменён;;24.07.2025 23:12;2274;Футболка RNDM CREW х VK Музыка, цвет серый с зеленым принтом (VLM-TS-002-700), M;1787540715;1
66933369-0020;66933369-0020-1;22.07.2025 14:37;24.07.2025 10:00;Отменён;;24.07.2025 07:36;1974;Худи VK Персик комикс, черное (VMS-SW-006-800), L;1778100187;1
43553233-0066;43553233-0066-1;22.07.2025 14:21;23.07.2025 08:00;Отменён;;23.07.2025 08:44;1494;Футболка Спаркс 3D, цвет экрю (V3D-TS-001-100), XXS;1768353197;1
70343783-0016;70343783-0016-1;22.07.2025 14:13;23.07.2025 14:30;Доставлен;25.07.2025 14:34;23.07.2025 05:31;1115;Брелок-маскот VK Спотти, Cеребро;1768307880;1
06804121-0237;06804121-0237-1;22.07.2025 14:00;23.07.2025 14:00;Доставлен;29.07.2025 11:33;22.07.2025 21:32;1767;Мягкая игрушка VK Персик;1768224495;1
84011783-0064;84011783-0064-5;22.07.2025 13:51;22.07.2025 19:00;Доставлен;27.07.2025 10:11;22.07.2025 21:30;414;Значок VK Персик;1769215980;1
84011783-0064;84011783-0064-3;22.07.2025 13:51;23.07.2025 16:30;Доставлен;25.07.2025 05:51;23.07.2025 04:38;420;"Значок VK ""Персик Panic""";1774266314;1
84011783-0064;84011783-0064-2;22.07.2025 13:51;22.07.2025 19:00;Доставлен;27.07.2025 10:11;22.07.2025 18:30;420;"Значок VK ""Персик с повязкой""";1769215938;1
06403442-0177;06403442-0177-3;22.07.2025 13:42;24.07.2025 00:00;Отменён;;23.07.2025 13:47;1322,5;Футболка Дигги 3D, Голубой (V3D-TS-001-200), M;1768353171;1
06403442-0177;06403442-0177-1;22.07.2025 13:42;24.07.2025 00:00;Отменён;;23.07.2025 13:47;1322,5;Футболка Дигги 3D, Голубой (V3D-TS-001-200), L;1768353247;1
06403442-0176;06403442-0176-1;22.07.2025 13:30;24.07.2025 00:00;Доставлен;26.07.2025 16:42;23.07.2025 13:29;1353;Мягкая игрушка VK Лис;1768224487;1
46864445-0013;46864445-0013-1;22.07.2025 12:50;23.07.2025 00:00;Доставлен;23.07.2025 11:40;23.07.2025 00:21;4843;Футболка VK Sticker, серая (VST-TS-001-700), M;2162692576;1
63138994-0178;63138994-0178-1;22.07.2025 12:47;23.07.2025 00:00;Доставлен;23.07.2025 15:51;22.07.2025 20:18;2274;Футболка RNDM CREW х VK Музыка, цвет серый с зеленым принтом (VLM-TS-002-700), M;1787540715;1
87916704-0054;87916704-0054-1;22.07.2025 11:51;23.07.2025 12:00;Доставлен;02.08.2025 03:11;22.07.2025 15:30;591;Стикерпак VK Fest, смоляной;2241616286;1
38201044-0279;38201044-0279-1;22.07.2025 11:48;23.07.2025 00:00;Отменён;;22.07.2025 20:47;2394;Футболка VK НАТАЛЬНАЯ КАРТА Шар белая (ST-VKNCB-004-100), S;1840830694;1
09476876-0416;09476876-0416-2;22.07.2025 11:48;23.07.2025 12:30;Доставлен;02.08.2025 16:34;23.07.2025 02:54;13794;Пуховик VK x FBL, цвет темно-серый (PFFR-FBLxVK-GRPHT), S;1787667250;1
09476876-0416;09476876-0416-1;22.07.2025 11:48;23.07.2025 10:00;Отменён;;23.07.2025 11:12;13794;Пуховик VK x FBL, цвет темно-серый (PFFR-FBLxVK-GRPHT), XS;1787667391;1
38201044-0278;38201044-0278-1;22.07.2025 11:46;22.07.2025 21:00;Отменён;;;2394;Футболка VK НАТАЛЬНАЯ КАРТА Шар белая (ST-VKNCB-004-100), S;1840830694;1
0122784102-0006;0122784102-0006-1;22.07.2025 11:44;23.07.2025 00:00;Отменён;;22.07.2025 21:59;2394;Футболка VK НАТАЛЬНАЯ КАРТА черная (ST-VKNC-001-800), XS;1840822464;1
20542077-0131;20542077-0131-1;22.07.2025 11:08;23.07.2025 00:00;Доставлен;24.07.2025 09:10;22.07.2025 19:57;1767;Мягкая игрушка VK Персик;1768224495;1
0132986896-0049;0132986896-0049-1;22.07.2025 10:35;23.07.2025 10:00;Доставлен;24.07.2025 14:02;23.07.2025 10:41;1123;Мягкая игрушка VK МиуМяу;1768224468;1
16860669-0164;16860669-0164-1;22.07.2025 10:11;23.07.2025 00:00;Доставлен;23.07.2025 18:42;22.07.2025 20:15;699;Картхолдер VK Дигги (Фуксия);1768141524;1
0140217583-0058;0140217583-0058-1;22.07.2025 09:59;22.07.2025 20:00;Доставлен;01.08.2025 13:34;22.07.2025 23:37;2394;Футболка VK НАТАЛЬНАЯ КАРТА белая (ST-VKNC-002-100), XS;1840818604;1
18229232-0335;18229232-0335-3;22.07.2025 09:38;23.07.2025 00:00;Доставлен;23.07.2025 16:16;22.07.2025 20:50;618,84;Стикерпак VK Fest, смоляной;2241616286;1
18229232-0335;18229232-0335-2;22.07.2025 09:38;23.07.2025 00:00;Доставлен;23.07.2025 16:16;22.07.2025 13:52;970,32;Джиббитсы VK Fest;2241612231;1
18229232-0335;18229232-0335-1;22.07.2025 09:38;23.07.2025 00:00;Доставлен;23.07.2025 16:16;22.07.2025 20:50;618,84;Стикерпак VK Fest, смоляной;2241616286;1
37921341-0079;37921341-0079-3;22.07.2025 09:28;22.07.2025 14:00;Доставлен;25.07.2025 10:33;22.07.2025 15:15;474;Носки с Дигги, голубые (VMS-SC-014-200), 41-44;1769119122;1
37921341-0079;37921341-0079-1;22.07.2025 09:28;22.07.2025 14:00;Доставлен;25.07.2025 10:33;22.07.2025 15:13;474;Носки с МиуМяу, белые (VMS-SC-016-100), 36-40;1774695664;1
37921341-0078;37921341-0078-1;22.07.2025 09:24;22.07.2025 14:00;Доставлен;25.07.2025 10:33;22.07.2025 13:59;474;Носки с Персиком, белые (VMS-SC-018-100), 41-44;1769119467;1
44982694-0126;44982694-0126-1;22.07.2025 08:52;23.07.2025 09:30;Доставлен;28.07.2025 09:52;23.07.2025 08:31;1494;Футболка Спаркс 3D, цвет экрю (V3D-TS-001-100), L;1768353195;1
0150632537-0017;0150632537-0017-1;22.07.2025 08:19;23.07.2025 00:00;Доставлен;24.07.2025 07:30;22.07.2025 13:16;4585;Худи zip VK x FBL, цвет бежевый (HDZP-FBLxVK-BG), L;1787540745;1
31624755-0081;31624755-0081-1;22.07.2025 08:16;23.07.2025 00:00;Доставлен;27.07.2025 07:30;22.07.2025 13:16;1769;Базовая кепка VK, синяя;1768142196;1
56036583-0232;56036583-0232-7;22.07.2025 07:58;23.07.2025 00:00;Доставлен;23.07.2025 16:55;22.07.2025 20:27;474;Носки с Бака Акио, белые (VMS-SC-015-100), 36-40;1769119475;1
56036583-0232;56036583-0232-5;22.07.2025 07:58;23.07.2025 00:00;Доставлен;23.07.2025 16:55;22.07.2025 20:27;474;Носки с Бака Акио, белые (VMS-SC-015-100), 36-40;1769119475;1
56036583-0232;56036583-0232-3;22.07.2025 07:58;23.07.2025 00:00;Доставлен;23.07.2025 16:55;22.07.2025 20:27;474;Носки с МиуМяу, белые (VMS-SC-016-100), 36-40;1774695664;1
56036583-0232;56036583-0232-1;22.07.2025 07:58;23.07.2025 00:00;Доставлен;23.07.2025 16:55;22.07.2025 20:27;474;Носки с МиуМяу, белые (VMS-SC-016-100), 36-40;1774695664;1
75043290-0513;75043290-0513-1;22.07.2025 06:34;23.07.2025 08:00;Доставлен;26.07.2025 17:21;23.07.2025 08:08;390;Носки с Персиком, белые (VMS-SC-018-100), 41-44;1769119467;1
46827925-0462;46827925-0462-1;22.07.2025 05:41;22.07.2025 12:30;Доставлен;28.07.2025 09:56;22.07.2025 14:57;1353;Мягкая игрушка VK МиуМяу;1768224468;1
57797471-0033;57797471-0033-4;22.07.2025 05:05;22.07.2025 13:30;Доставлен;26.07.2025 05:06;22.07.2025 11:05;1494;Футболка Спотти 3D, Графит (V3D-TS-001-700), M;1768353238;1
43230851-0709;43230851-0709-1;22.07.2025 04:42;22.07.2025 20:00;Доставлен;25.07.2025 11:38;22.07.2025 23:09;1767;Мягкая игрушка VK Персик;1768224495;1
0125767504-0123;0125767504-0123-3;22.07.2025 04:36;23.07.2025 00:00;Доставлен;27.07.2025 15:36;22.07.2025 22:25;414;Значок VK Fest 2025, фиолетовый;2241590670;1
0125767504-0123;0125767504-0123-1;22.07.2025 04:36;23.07.2025 00:00;Доставлен;27.07.2025 15:36;22.07.2025 22:25;414;Значок VK Fest 2025, розовый;2241590720;1
31372944-0098;31372944-0098-1;22.07.2025 04:23;23.07.2025 00:00;Отменён;;22.07.2025 14:23;2394;Картхолдер VK x FBL, черный;1787774827;1
0148954727-0002;0148954727-0002-1;22.07.2025 03:52;22.07.2025 08:00;Доставлен;02.08.2025 16:45;22.07.2025 10:12;285;Стикеры VK Супчик;1775029429;1
24751893-0541;24751893-0541-1;22.07.2025 03:27;22.07.2025 11:00;Доставлен;25.07.2025 06:14;22.07.2025 08:15;4843;Футболка VK Fest сфера, белая (VKF-TS-001-101), L;2241557487;1
09129946-0083;09129946-0083-9;22.07.2025 02:46;22.07.2025 12:30;Доставлен;25.07.2025 08:07;22.07.2025 15:41;1374;Футболка, цвет экрю, Персик комикс (VMS-TS-014-100), L;1768353229;1
09129946-0083;09129946-0083-7;22.07.2025 02:46;22.07.2025 12:30;Доставлен;28.07.2025 15:17;22.07.2025 15:34;1974;Худи VK Персик комикс, черное (VMS-SW-006-800), XL;1778100223;1
09129946-0083;09129946-0083-5;22.07.2025 02:46;22.07.2025 12:30;Отменён;;22.07.2025 15:34;1494;Футболка Персик 3D, Лаванда (V3D-TS-001-400), XL;1768353161;1
09129946-0083;09129946-0083-3;22.07.2025 02:46;23.07.2025 04:00;Доставлен;25.07.2025 08:07;23.07.2025 04:29;2394;Футболка VK КСТАТИ Студия белая (TS-VKVIDST-001-100), XL;1840835663;1
09129946-0083;09129946-0083-2;22.07.2025 02:46;22.07.2025 10:30;Отменён;;22.07.2025 09:05;13794;Пуховик VK x FBL, цвет темно-серый (PFFR-FBLxVK-GRPHT), L;1787667196;1
09129946-0083;09129946-0083-1;22.07.2025 02:46;22.07.2025 12:30;Отменён;;22.07.2025 15:34;1494;Футболка Дигги 3D, Голубой (V3D-TS-001-200), XL;1768353185;1
79015656-0114;79015656-0114-1;22.07.2025 02:31;22.07.2025 10:00;Доставлен;27.07.2025 16:22;22.07.2025 10:54;759;Брелок VK Стерео-варио Персик;1775747657;1
79015656-0113;79015656-0113-1;22.07.2025 02:31;22.07.2025 08:00;Доставлен;27.07.2025 16:22;22.07.2025 08:47;751;Брелок VK Стерео-варио Персик;1775747657;1
0121779707-0015;0121779707-0015-3;22.07.2025 02:22;23.07.2025 05:00;Доставлен;03.08.2025 10:11;23.07.2025 02:51;738;Картхолдер VK Спотти (НЛО);1768141529;1
96968028-0167;96968028-0167-3;21.07.2025 23:34;22.07.2025 04:00;Отменён;;22.07.2025 05:33;425;Стикерпак VK Комикс 3D Блестки;1775029420;1
70648869-0029;70648869-0029-1;21.07.2025 23:30;23.07.2025 00:00;Доставлен;24.07.2025 18:35;22.07.2025 13:22;414;Значок VK Fest 2025, розовый;2241590720;1
36113039-0267;36113039-0267-1;21.07.2025 23:08;22.07.2025 07:00;Отменён;;22.07.2025 09:17;1767;Мягкая игрушка VK Персик;1768224495;1
44599976-0084;44599976-0084-1;21.07.2025 22:49;24.07.2025 00:00;Доставлен;25.07.2025 17:39;23.07.2025 13:13;1494;Футболка Персик 3D, Лаванда (V3D-TS-001-400), M;1768353193;1
44599976-0083;44599976-0083-1;21.07.2025 22:45;24.07.2025 00:00;Отменён;;23.07.2025 12:45;1494;Футболка Спотти 3D, Графит (V3D-TS-001-700), M;1768353238;1
44599976-0082;44599976-0082-2;21.07.2025 22:43;24.07.2025 00:00;Отменён;;23.07.2025 12:45;1374;Футболка, цвет экрю, Персик комикс (VMS-TS-014-100), L;1768353229;1
44599976-0082;44599976-0082-1;21.07.2025 22:43;26.07.2025 13:00;Доставлен;28.07.2025 16:55;26.07.2025 11:59;1974;Худи VK Персик комикс, черное (VMS-SW-006-800), L;1778100187;1
44599976-0081;44599976-0081-1;21.07.2025 22:34;23.07.2025 10:00;Доставлен;27.07.2025 15:18;23.07.2025 10:57;1374;Футболка, цвет экрю, Персик комикс (VMS-TS-014-100), M;1768353213;1
99667383-0392;99667383-0392-1;21.07.2025 22:00;23.07.2025 00:00;Доставляется;;22.07.2025 20:48;4748;Худи VK Дигги комикс, серое (VMS-SW-001-700), L;1778100176;1
97244290-0057;97244290-0057-1;21.07.2025 21:56;24.07.2025 10:00;Доставляется;;24.07.2025 07:36;1374;Футболка, цвет экрю, Персик комикс (VMS-TS-014-100), M;1768353213;1
97244290-0056;97244290-0056-1;21.07.2025 21:52;22.07.2025 08:30;Доставляется;;22.07.2025 07:04;1374;Футболка, цвет голубой, Персик комикс (VMS-TS-015-200), XL;1768353194;1
71937231-0009;71937231-0009-1;21.07.2025 21:38;22.07.2025 09:30;Доставлен;24.07.2025 13:30;22.07.2025 11:39;275;Стикеры VK Персик А5;1775029406;1
82677269-0023;82677269-0023-1;21.07.2025 20:58;24.07.2025 10:00;Доставлен;28.07.2025 12:01;24.07.2025 07:36;1374;Футболка, цвет голубой, Персик комикс (VMS-TS-015-200), XL;1768353194;1
17205758-0474;17205758-0474-1;21.07.2025 20:46;24.07.2025 04:00;Доставляется;;24.07.2025 02:45;1767;Мягкая игрушка VK Персик;1768224495;1
16871368-0289;16871368-0289-1;21.07.2025 20:33;25.07.2025 04:00;Доставлен;04.08.2025 15:39;25.07.2025 01:44;1194;Шапка VK, светоотражающая;1768142069;1
26319754-0138;26319754-0138-2;21.07.2025 20:26;22.07.2025 00:00;Доставлен;22.07.2025 18:21;22.07.2025 01:39;474;Носки с Дигги, голубые (VMS-SC-014-200), 41-44;1769119122;1
0127991806-0009;0127991806-0009-1;21.07.2025 20:04;22.07.2025 02:00;Доставлен;29.07.2025 14:38;22.07.2025 01:51;474;Носки с Дигги, голубые (VMS-SC-014-200), 41-44;1769119122;1
44132436-0088;44132436-0088-1;21.07.2025 19:56;22.07.2025 08:00;Доставлен;25.07.2025 16:37;22.07.2025 09:05;4194;Свитшот VK КСТАТИ черный (SW-VKVID-003-800), L;1840897193;1
15094412-0210;15094412-0210-2;21.07.2025 19:27;22.07.2025 00:00;Доставлен;23.07.2025 15:24;22.07.2025 00:56;414;"Значок VK ""Бака Акио""";1769215749;1
