Номер заказа;Номер отправления;Принят в обработку;Дата отгрузки;Статус;Дата доставки;Фактическая дата передачи в доставку;Сумма отправления;Наименование товара;OZON id;Количество
ORD00750;SHIP00750;2024-11-15 00:00:00;2024-11-17 00:00:00;В пути;;2024-11-17 05:00:00;177118.3;Электробритва Philips;OZ150204;5
ORD00751;SHIP00751;2024-12-07 00:00:00;2024-12-08 00:00:00;Доставлен;2024-12-15 09:00:00;2024-12-08 09:00:00;32547.05;Пылесос Dyson V15;OZ336194;2
ORD00752;SHIP00752;2024-11-25 00:00:00;2024-11-27 00:00:00;Доставлен;2024-12-04 13:00:00;2024-11-27 13:00:00;48903.86;Умные часы Apple Watch;OZ703121;1
ORD00753;SHIP00753;2024-11-18 00:00:00;2024-11-19 00:00:00;Отменен;;2024-11-19 07:00:00;13898.07;Электробритва Philips;OZ932221;4
ORD00754;SHIP00754;2024-11-14 00:00:00;2024-11-16 00:00:00;Отменен;;2024-11-16 09:00:00;62250.72;Колонка JBL Charge;OZ962860;3
ORD00755;SHIP00755;2024-11-26 00:00:00;2024-11-26 00:00:00;В пути;;2024-11-27 00:00:00;94943.93;Стиральная машина Bosch;OZ218151;3
ORD00756;SHIP00756;2024-11-30 00:00:00;2024-12-01 00:00:00;Доставлен;2024-12-05 11:00:00;2024-12-01 11:00:00;128424.5;Настольная лампа Xiaomi;OZ503737;3
ORD00757;SHIP00757;2024-11-10 00:00:00;2024-11-11 00:00:00;Доставлен;2024-11-18 07:00:00;2024-11-11 07:00:00;19766.72;Фитнес-браслет Xiaomi;OZ719003;4
ORD00758;SHIP00758;2024-12-01 00:00:00;2024-12-01 00:00:00;Доставлен;2024-12-04 15:00:00;2024-12-01 15:00:00;119672.94;Ноутбук ASUS VivoBook;OZ352225;2
ORD00759;SHIP00759;2024-11-24 00:00:00;2024-11-25 00:00:00;Доставлен;2024-12-01 05:00:00;2024-11-25 05:00:00;35158.86;Микрофон Blue Yeti;OZ168362;3
ORD00760;SHIP00760;2024-11-15 00:00:00;2024-11-15 00:00:00;Доставлен;2024-11-18 17:00:00;2024-11-15 17:00:00;19543.82;Микрофон Blue Yeti;OZ162308;1
ORD00761;SHIP00761;2024-12-02 00:00:00;2024-12-04 00:00:00;Доставлен;2024-12-11 15:00:00;2024-12-04 15:00:00;86765.42;Электробритва Philips;OZ471126;3
ORD00762;SHIP00762;2024-11-11 00:00:00;2024-11-13 00:00:00;Доставлен;2024-11-18 07:00:00;2024-11-13 07:00:00;73345.9;Смартфон Samsung Galaxy;OZ871356;1
ORD00763;SHIP00763;2024-11-17 00:00:00;2024-11-17 00:00:00;Доставлен;2024-11-18 12:00:00;2024-11-17 12:00:00;277133.63;Смартфон Samsung Galaxy;OZ268209;4
ORD00764;SHIP00764;2024-11-29 00:00:00;2024-11-30 00:00:00;Доставлен;2024-12-02 19:00:00;2024-11-30 19:00:00;50642.02;Микрофон Blue Yeti;OZ813070;4
ORD00765;SHIP00765;2024-11-08 00:00:00;2024-11-10 00:00:00;Доставлен;2024-11-11 02:00:00;2024-11-10 02:00:00;151963.32;Микрофон Blue Yeti;OZ670323;5
ORD00766;SHIP00766;2024-11-08 00:00:00;2024-11-08 00:00:00;Доставлен;2024-11-09 03:00:00;2024-11-08 03:00:00;134150.29;Колонка JBL Charge;OZ953667;3
ORD00767;SHIP00767;2024-11-12 00:00:00;2024-11-14 00:00:00;Доставлен;2024-11-16 21:00:00;2024-11-14 21:00:00;342501.48;iPhone 15 Pro;OZ578900;5
ORD00768;SHIP00768;2024-11-26 00:00:00;2024-11-27 00:00:00;Доставлен;2024-12-03 10:00:00;2024-11-27 10:00:00;76752.3;Монитор Dell UltraSharp;OZ296237;4
ORD00769;SHIP00769;2024-11-19 00:00:00;2024-11-20 00:00:00;Доставлен;2024-11-23 05:00:00;2024-11-20 05:00:00;24823.19;Колонка JBL Charge;OZ841669;2
ORD00770;SHIP00770;2024-11-22 00:00:00;2024-11-24 00:00:00;Доставлен;2024-11-30 02:00:00;2024-11-24 02:00:00;56533.98;Принтер HP LaserJet;OZ664999;2
ORD00771;SHIP00771;2024-11-20 00:00:00;2024-11-20 00:00:00;Доставлен;2024-11-23 15:00:00;2024-11-20 15:00:00;43407.33;Пылесос Dyson V15;OZ313696;3
ORD00772;SHIP00772;2024-12-04 00:00:00;2024-12-04 00:00:00;Доставлен;2024-12-06 08:00:00;2024-12-04 08:00:00;25559.23;Холодильник Samsung;OZ968852;1
ORD00773;SHIP00773;2024-11-23 00:00:00;2024-11-25 00:00:00;Доставлен;2024-11-27 09:00:00;2024-11-25 09:00:00;2628.67;Стиральная машина Bosch;OZ152003;3
ORD00774;SHIP00774;2024-11-26 00:00:00;2024-11-27 00:00:00;Доставлен;2024-12-04 10:00:00;2024-11-27 10:00:00;13053.39;Роутер ASUS AX6000;OZ317078;3
ORD00775;SHIP00775;2024-12-04 00:00:00;2024-12-06 00:00:00;В пути;;2024-12-06 10:00:00;11444.95;Игровая консоль PlayStation 5;OZ793882;3
ORD00776;SHIP00776;2024-11-26 00:00:00;2024-11-27 00:00:00;Доставлен;2024-12-03 05:00:00;2024-11-27 05:00:00;64848.97;"Книга ""Python для начинающих""";OZ475307;4
ORD00777;SHIP00777;2024-11-15 00:00:00;2024-11-15 00:00:00;Доставлен;2024-11-20 03:00:00;2024-11-15 03:00:00;111961.32;iPhone 15 Pro;OZ698806;2
ORD00778;SHIP00778;2024-12-02 00:00:00;2024-12-02 00:00:00;В пути;;2024-12-02 14:00:00;96129.51;Микрофон Blue Yeti;OZ898588;2
ORD00779;SHIP00779;2024-11-14 00:00:00;2024-11-15 00:00:00;Доставлен;2024-11-20 00:00:00;2024-11-16 00:00:00;170278.7;Пылесос Dyson V15;OZ888523;5
ORD00780;SHIP00780;2024-11-16 00:00:00;2024-11-17 00:00:00;Возвращен;;2024-11-17 19:00:00;11118.18;Мышь Razer DeathAdder;OZ952749;1
ORD00781;SHIP00781;2024-12-02 00:00:00;2024-12-02 00:00:00;Доставлен;2024-12-06 05:00:00;2024-12-02 05:00:00;28271.66;Умные часы Apple Watch;OZ187391;5
ORD00782;SHIP00782;2024-11-19 00:00:00;2024-11-21 00:00:00;Доставлен;2024-11-24 13:00:00;2024-11-21 13:00:00;57406.93;iPhone 15 Pro;OZ366275;1
ORD00783;SHIP00783;2024-12-04 00:00:00;2024-12-04 00:00:00;Доставлен;2024-12-09 19:00:00;2024-12-04 19:00:00;224444.96;Роутер ASUS AX6000;OZ242817;5
ORD00784;SHIP00784;2024-11-11 00:00:00;2024-11-12 00:00:00;Доставлен;2024-11-19 16:00:00;2024-11-12 16:00:00;362722.66;Планшет iPad Air;OZ382201;4
ORD00785;SHIP00785;2024-11-21 00:00:00;2024-11-23 00:00:00;Доставлен;2024-11-24 13:00:00;2024-11-23 13:00:00;46339.06;Пылесос Dyson V15;OZ280900;2
ORD00786;SHIP00786;2024-12-02 00:00:00;2024-12-03 00:00:00;Отменен;;2024-12-03 10:00:00;132929.56;Роутер ASUS AX6000;OZ909979;5
ORD00787;SHIP00787;2024-11-17 00:00:00;2024-11-17 00:00:00;В пути;;2024-11-17 10:00:00;160192.7;Смартфон Samsung Galaxy;OZ273119;5
ORD00788;SHIP00788;2024-11-09 00:00:00;2024-11-10 00:00:00;Доставлен;2024-11-17 02:00:00;2024-11-10 02:00:00;21841.17;Игра Cyberpunk 2077;OZ556547;2
ORD00789;SHIP00789;2024-11-14 00:00:00;2024-11-16 00:00:00;Возвращен;;2024-11-16 18:00:00;177258.64;Игра Cyberpunk 2077;OZ166131;4
ORD00790;SHIP00790;2024-11-23 00:00:00;2024-11-25 00:00:00;Доставлен;2024-11-27 10:00:00;2024-11-25 10:00:00;276476.06;Телевизор LG OLED;OZ198740;2
ORD00791;SHIP00791;2024-11-09 00:00:00;2024-11-11 00:00:00;В пути;;2024-11-11 18:00:00;25310.45;Микрофон Blue Yeti;OZ663697;1
ORD00792;SHIP00792;2024-11-27 00:00:00;2024-11-27 00:00:00;Доставлен;2024-11-29 12:00:00;2024-11-27 12:00:00;71627.28;Фитнес-браслет Xiaomi;OZ616413;3
ORD00793;SHIP00793;2024-11-16 00:00:00;2024-11-16 00:00:00;Доставлен;2024-11-21 03:00:00;2024-11-16 03:00:00;230157.03;Фен Dyson Supersonic;OZ544195;5
ORD00794;SHIP00794;2024-11-11 00:00:00;2024-11-12 00:00:00;В пути;;2024-11-12 11:00:00;58206.51;Микрофон Blue Yeti;OZ754221;3
ORD00795;SHIP00795;2024-11-17 00:00:00;2024-11-17 00:00:00;Доставлен;2024-11-21 13:00:00;2024-11-17 13:00:00;134612.57;Телевизор LG OLED;OZ696035;1
ORD00796;SHIP00796;2024-12-06 00:00:00;2024-12-08 00:00:00;Доставлен;2024-12-10 21:00:00;2024-12-08 21:00:00;62119.6;Фен Dyson Supersonic;OZ584447;3
ORD00797;SHIP00797;2024-11-19 00:00:00;2024-11-19 00:00:00;Отменен;;2024-11-19 19:00:00;3173.88;Умные часы Apple Watch;OZ708536;2
ORD00798;SHIP00798;2024-12-02 00:00:00;2024-12-02 00:00:00;В пути;;2024-12-02 17:00:00;549733.83;Телевизор LG OLED;OZ151517;4
ORD00799;SHIP00799;2024-11-29 00:00:00;2024-11-29 00:00:00;Доставлен;2024-12-01 02:00:00;2024-11-29 02:00:00;9910.57;Настольная лампа Xiaomi;OZ467776;1
ORD00800;SHIP00800;2024-11-16 00:00:00;2024-11-16 00:00:00;Отменен;;2024-11-16 07:00:00;155504.63;Зубная щетка Oral-B;OZ326034;4
ORD00801;SHIP00801;2024-12-06 00:00:00;2024-12-07 00:00:00;Доставлен;2024-12-08 19:00:00;2024-12-07 19:00:00;147157.55;Контроллер Xbox;OZ285891;4
ORD00802;SHIP00802;2024-11-23 00:00:00;2024-11-25 00:00:00;В пути;;2024-11-25 22:00:00;7533.16;Рюкзак Nike;OZ869959;1
ORD00803;SHIP00803;2024-12-01 00:00:00;2024-12-02 00:00:00;Обрабатывается;;2024-12-02 16:00:00;114911.32;"Книга ""Python для начинающих""";OZ588262;5
ORD00804;SHIP00804;2024-12-05 00:00:00;2024-12-05 00:00:00;Доставлен;2024-12-11 00:00:00;2024-12-06 00:00:00;192895.1;Колонка JBL Charge;OZ252623;4
ORD00805;SHIP00805;2024-11-29 00:00:00;2024-11-29 00:00:00;В пути;;2024-11-29 12:00:00;43385.94;Наушники Sony WH-1000XM4;OZ833155;5
ORD00806;SHIP00806;2024-11-08 00:00:00;2024-11-08 00:00:00;Доставлен;2024-11-09 20:00:00;2024-11-08 20:00:00;121361.66;Контроллер Xbox;OZ244980;4
ORD00807;SHIP00807;2024-11-28 00:00:00;2024-11-30 00:00:00;Доставлен;2024-12-03 23:00:00;2024-11-30 23:00:00;561441.84;Телевизор LG OLED;OZ959321;5
ORD00808;SHIP00808;2024-11-16 00:00:00;2024-11-17 00:00:00;В пути;;2024-11-17 11:00:00;52209.58;Принтер HP LaserJet;OZ829162;3
ORD00809;SHIP00809;2024-11-25 00:00:00;2024-11-25 00:00:00;Доставлен;2024-12-01 00:00:00;2024-11-26 00:00:00;184814.05;Стиральная машина Bosch;OZ749404;5
ORD00810;SHIP00810;2024-11-14 00:00:00;2024-11-16 00:00:00;Доставлен;2024-11-22 23:00:00;2024-11-16 23:00:00;135020.56;Кофемашина Delonghi;OZ371246;3
ORD00811;SHIP00811;2024-11-26 00:00:00;2024-11-27 00:00:00;Доставлен;2024-12-04 16:00:00;2024-11-27 16:00:00;57977.77;iPhone 15 Pro;OZ645932;1
ORD00812;SHIP00812;2024-11-09 00:00:00;2024-11-10 00:00:00;В пути;;2024-11-10 14:00:00;117688.62;Ноутбук ASUS VivoBook;OZ391627;3
ORD00813;SHIP00813;2024-11-23 00:00:00;2024-11-25 00:00:00;Доставлен;2024-11-29 06:00:00;2024-11-25 06:00:00;2261.33;Настольная лампа Xiaomi;OZ291324;1
ORD00814;SHIP00814;2024-11-25 00:00:00;2024-11-25 00:00:00;Возвращен;;2024-11-25 09:00:00;229256.94;Фен Dyson Supersonic;OZ239266;5
ORD00815;SHIP00815;2024-12-04 00:00:00;2024-12-05 00:00:00;Доставлен;2024-12-06 02:00:00;2024-12-05 02:00:00;54247.34;Наушники Sony WH-1000XM4;OZ843764;5
ORD00816;SHIP00816;2024-11-17 00:00:00;2024-11-17 00:00:00;Доставлен;2024-11-20 02:00:00;2024-11-17 02:00:00;28830.1;Пылесос Dyson V15;OZ855191;4
ORD00817;SHIP00817;2024-11-09 00:00:00;2024-11-09 00:00:00;Доставлен;2024-11-12 12:00:00;2024-11-09 12:00:00;67771.11;Монитор Dell UltraSharp;OZ475719;2
ORD00818;SHIP00818;2024-11-08 00:00:00;2024-11-08 00:00:00;Доставлен;2024-11-13 09:00:00;2024-11-08 09:00:00;88510.3;Пылесос Dyson V15;OZ861783;5
ORD00819;SHIP00819;2024-11-12 00:00:00;2024-11-13 00:00:00;Обрабатывается;;2024-11-13 08:00:00;63207.35;Роутер ASUS AX6000;OZ788149;2
ORD00820;SHIP00820;2024-11-10 00:00:00;2024-11-12 00:00:00;Доставлен;2024-11-17 12:00:00;2024-11-12 12:00:00;116241.77;Стиральная машина Bosch;OZ982113;5
ORD00821;SHIP00821;2024-11-24 00:00:00;2024-11-25 00:00:00;Доставлен;2024-12-02 17:00:00;2024-11-25 17:00:00;94555.29;Игровая консоль PlayStation 5;OZ578185;4
ORD00822;SHIP00822;2024-12-02 00:00:00;2024-12-02 00:00:00;Доставлен;2024-12-09 19:00:00;2024-12-02 19:00:00;28594.61;Принтер HP LaserJet;OZ146725;2
ORD00823;SHIP00823;2024-12-06 00:00:00;2024-12-06 00:00:00;Доставлен;2024-12-12 18:00:00;2024-12-06 18:00:00;10221.41;Микрофон Blue Yeti;OZ556471;3
ORD00824;SHIP00824;2024-11-23 00:00:00;2024-11-25 00:00:00;Доставлен;2024-12-02 06:00:00;2024-11-25 06:00:00;31240.18;Телевизор LG OLED;OZ540677;1
ORD00825;SHIP00825;2024-11-08 00:00:00;2024-11-08 00:00:00;Доставлен;2024-11-09 20:00:00;2024-11-08 20:00:00;78529.57;Стиральная машина Bosch;OZ939667;2
ORD00826;SHIP00826;2024-11-17 00:00:00;2024-11-17 00:00:00;Доставлен;2024-11-21 14:00:00;2024-11-17 14:00:00;38890.5;Веб-камера Logitech C920;OZ750157;3
ORD00827;SHIP00827;2024-11-10 00:00:00;2024-11-11 00:00:00;В пути;;2024-11-11 11:00:00;101625.82;Мышь Razer DeathAdder;OZ301427;4
ORD00828;SHIP00828;2024-12-01 00:00:00;2024-12-01 00:00:00;Возвращен;;2024-12-01 13:00:00;34925.53;Фен Dyson Supersonic;OZ375413;3
ORD00829;SHIP00829;2024-11-18 00:00:00;2024-11-19 00:00:00;Возвращен;;2024-11-19 12:00:00;22552.15;Холодильник Samsung;OZ739093;1
ORD00830;SHIP00830;2024-11-25 00:00:00;2024-11-26 00:00:00;В пути;;2024-11-26 06:00:00;285402.91;Телевизор LG OLED;OZ524679;4
ORD00831;SHIP00831;2024-11-14 00:00:00;2024-11-14 00:00:00;В пути;;2024-11-14 07:00:00;181287.51;Фен Dyson Supersonic;OZ148819;4
ORD00832;SHIP00832;2024-11-08 00:00:00;2024-11-10 00:00:00;Доставлен;2024-11-12 13:00:00;2024-11-10 13:00:00;58805.22;Умные часы Apple Watch;OZ408729;3
ORD00833;SHIP00833;2024-11-12 00:00:00;2024-11-12 00:00:00;Доставлен;2024-11-17 15:00:00;2024-11-12 15:00:00;242579.91;Планшет iPad Air;OZ324301;3
ORD00834;SHIP00834;2024-11-08 00:00:00;2024-11-09 00:00:00;Обрабатывается;;2024-11-09 22:00:00;99727.15;Игра Cyberpunk 2077;OZ407380;3
ORD00835;SHIP00835;2024-12-07 00:00:00;2024-12-07 00:00:00;Обрабатывается;;2024-12-07 19:00:00;54932.74;Игра Cyberpunk 2077;OZ237119;3
ORD00836;SHIP00836;2024-11-28 00:00:00;2024-11-28 00:00:00;Доставлен;2024-12-03 16:00:00;2024-11-28 16:00:00;91630.57;Кофемашина Delonghi;OZ894603;2
ORD00837;SHIP00837;2024-11-09 00:00:00;2024-11-09 00:00:00;Доставлен;2024-11-16 18:00:00;2024-11-09 18:00:00;88606.71;Фен Dyson Supersonic;OZ736889;4
ORD00838;SHIP00838;2024-12-02 00:00:00;2024-12-04 00:00:00;В пути;;2024-12-04 18:00:00;187938.93;Мышь Razer DeathAdder;OZ347690;4
ORD00839;SHIP00839;2024-11-26 00:00:00;2024-11-26 00:00:00;Доставлен;2024-12-03 00:00:00;2024-11-27 00:00:00;22426.64;Пылесос Dyson V15;OZ123697;3
ORD00840;SHIP00840;2024-11-29 00:00:00;2024-12-01 00:00:00;Доставлен;2024-12-08 00:00:00;2024-12-02 00:00:00;4622.49;"Книга ""Python для начинающих""";OZ886948;5
ORD00841;SHIP00841;2024-11-28 00:00:00;2024-11-30 00:00:00;Доставлен;2024-12-04 07:00:00;2024-11-30 07:00:00;109791.81;Контроллер Xbox;OZ120066;3
ORD00842;SHIP00842;2024-11-22 00:00:00;2024-11-23 00:00:00;Обрабатывается;;2024-11-23 04:00:00;10286.35;Рюкзак Nike;OZ304615;2
ORD00843;SHIP00843;2024-11-13 00:00:00;2024-11-14 00:00:00;Доставлен;2024-11-16 07:00:00;2024-11-14 07:00:00;361945.3;Планшет iPad Air;OZ939388;4
ORD00844;SHIP00844;2024-11-09 00:00:00;2024-11-09 00:00:00;Доставлен;2024-11-13 02:00:00;2024-11-09 02:00:00;319166.48;Смартфон Samsung Galaxy;OZ623820;4
ORD00845;SHIP00845;2024-12-06 00:00:00;2024-12-08 00:00:00;Возвращен;;2024-12-08 07:00:00;74636.31;Фитнес-браслет Xiaomi;OZ794843;2
ORD00846;SHIP00846;2024-11-19 00:00:00;2024-11-20 00:00:00;Доставлен;2024-11-26 21:00:00;2024-11-20 21:00:00;107628.77;Микроволновка Panasonic;OZ839975;5
ORD00847;SHIP00847;2024-11-28 00:00:00;2024-11-30 00:00:00;Доставлен;2024-12-01 22:00:00;2024-11-30 22:00:00;197248.53;Контроллер Xbox;OZ814642;5
ORD00848;SHIP00848;2024-11-21 00:00:00;2024-11-21 00:00:00;Доставлен;2024-11-26 17:00:00;2024-11-21 17:00:00;22041.33;Холодильник Samsung;OZ544744;1
ORD00849;SHIP00849;2024-12-01 00:00:00;2024-12-02 00:00:00;Доставлен;2024-12-07 09:00:00;2024-12-02 09:00:00;104461.66;Смартфон Samsung Galaxy;OZ577311;2
ORD00850;SHIP00850;2024-11-23 00:00:00;2024-11-24 00:00:00;В пути;;2024-11-24 23:00:00;228866.81;Кофемашина Delonghi;OZ659279;5
ORD00851;SHIP00851;2024-11-22 00:00:00;2024-11-22 00:00:00;Доставлен;2024-11-24 05:00:00;2024-11-22 05:00:00;236908.62;Планшет iPad Air;OZ811886;3
ORD00852;SHIP00852;2024-12-02 00:00:00;2024-12-04 00:00:00;Отменен;;2024-12-04 05:00:00;26588.57;Электробритва Philips;OZ337380;1
ORD00853;SHIP00853;2024-11-19 00:00:00;2024-11-20 00:00:00;Доставлен;2024-11-24 20:00:00;2024-11-20 20:00:00;151172.53;Смартфон Samsung Galaxy;OZ842688;2
ORD00854;SHIP00854;2024-11-17 00:00:00;2024-11-19 00:00:00;Доставлен;2024-11-26 22:00:00;2024-11-19 22:00:00;75440.23;Настольная лампа Xiaomi;OZ558864;3
ORD00855;SHIP00855;2024-11-26 00:00:00;2024-11-26 00:00:00;Доставлен;2024-11-27 13:00:00;2024-11-26 13:00:00;85766.99;Игра Cyberpunk 2077;OZ642090;2
ORD00856;SHIP00856;2024-11-27 00:00:00;2024-11-29 00:00:00;В пути;;2024-11-29 11:00:00;43231.85;"Книга ""Python для начинающих""";OZ375132;1
ORD00857;SHIP00857;2024-11-19 00:00:00;2024-11-19 00:00:00;Возвращен;;2024-11-19 10:00:00;133606.04;"Книга ""Python для начинающих""";OZ832721;5
ORD00858;SHIP00858;2024-12-05 00:00:00;2024-12-06 00:00:00;Доставлен;2024-12-10 00:00:00;2024-12-07 00:00:00;357533.48;Ноутбук ASUS VivoBook;OZ615061;4
ORD00859;SHIP00859;2024-12-04 00:00:00;2024-12-05 00:00:00;Доставлен;2024-12-10 03:00:00;2024-12-05 03:00:00;101426.62;"Книга ""Python для начинающих""";OZ599507;5
ORD00860;SHIP00860;2024-11-24 00:00:00;2024-11-26 00:00:00;В пути;;2024-11-26 03:00:00;157579.27;Колонка JBL Charge;OZ645316;5
ORD00861;SHIP00861;2024-12-07 00:00:00;2024-12-07 00:00:00;Доставлен;2024-12-12 16:00:00;2024-12-07 16:00:00;108613.97;Игра Cyberpunk 2077;OZ401990;4
ORD00862;SHIP00862;2024-11-15 00:00:00;2024-11-15 00:00:00;В пути;;2024-11-15 19:00:00;130745.73;Настольная лампа Xiaomi;OZ559279;3
ORD00863;SHIP00863;2024-12-03 00:00:00;2024-12-04 00:00:00;Обрабатывается;;2024-12-04 16:00:00;43062.91;Холодильник Samsung;OZ615915;1
ORD00864;SHIP00864;2024-11-28 00:00:00;2024-11-29 00:00:00;Доставлен;2024-12-02 05:00:00;2024-11-29 05:00:00;73086.9;Пылесос Dyson V15;OZ782605;2
ORD00865;SHIP00865;2024-11-13 00:00:00;2024-11-13 00:00:00;Доставлен;2024-11-14 14:00:00;2024-11-13 14:00:00;47770.91;Электробритва Philips;OZ228299;3
ORD00866;SHIP00866;2024-11-27 00:00:00;2024-11-27 00:00:00;Доставлен;2024-12-02 12:00:00;2024-11-27 12:00:00;138672.18;Контроллер Xbox;OZ438021;3
ORD00867;SHIP00867;2024-11-10 00:00:00;2024-11-12 00:00:00;Доставлен;2024-11-13 20:00:00;2024-11-12 20:00:00;132744.24;Пылесос Dyson V15;OZ455120;4
ORD00868;SHIP00868;2024-12-03 00:00:00;2024-12-05 00:00:00;Доставлен;2024-12-07 15:00:00;2024-12-05 15:00:00;222141.75;Клавиатура Logitech;OZ244339;5
ORD00869;SHIP00869;2024-11-22 00:00:00;2024-11-23 00:00:00;Отменен;;2024-11-23 10:00:00;57591.29;Наушники Sony WH-1000XM4;OZ736678;3
ORD00870;SHIP00870;2024-11-14 00:00:00;2024-11-16 00:00:00;Отменен;;2024-11-16 16:00:00;93365.87;iPhone 15 Pro;OZ668659;2
ORD00871;SHIP00871;2024-11-15 00:00:00;2024-11-16 00:00:00;Доставлен;2024-11-21 16:00:00;2024-11-16 16:00:00;174032.91;iPhone 15 Pro;OZ411695;3
ORD00872;SHIP00872;2024-11-19 00:00:00;2024-11-20 00:00:00;Доставлен;2024-11-25 23:00:00;2024-11-20 23:00:00;131927.79;Монитор Dell UltraSharp;OZ533498;4
ORD00873;SHIP00873;2024-11-17 00:00:00;2024-11-18 00:00:00;Отменен;;2024-11-18 14:00:00;145534.47;Монитор Dell UltraSharp;OZ444395;3
ORD00874;SHIP00874;2024-12-07 00:00:00;2024-12-08 00:00:00;Доставлен;2024-12-13 18:00:00;2024-12-08 18:00:00;26195.52;Пылесос Dyson V15;OZ465870;1
ORD00875;SHIP00875;2024-11-21 00:00:00;2024-11-21 00:00:00;Обрабатывается;;2024-11-21 09:00:00;88552.39;Холодильник Samsung;OZ222661;5
ORD00876;SHIP00876;2024-12-02 00:00:00;2024-12-03 00:00:00;В пути;;2024-12-03 11:00:00;52364.96;Роутер ASUS AX6000;OZ238574;4
ORD00877;SHIP00877;2024-12-04 00:00:00;2024-12-04 00:00:00;Доставлен;2024-12-09 21:00:00;2024-12-04 21:00:00;18485.85;Микроволновка Panasonic;OZ267246;2
ORD00878;SHIP00878;2024-12-04 00:00:00;2024-12-05 00:00:00;Доставлен;2024-12-07 10:00:00;2024-12-05 10:00:00;103412.3;Колонка JBL Charge;OZ789369;3
ORD00879;SHIP00879;2024-11-08 00:00:00;2024-11-10 00:00:00;Доставлен;2024-11-13 21:00:00;2024-11-10 21:00:00;65392.06;Пылесос Dyson V15;OZ388828;2
ORD00880;SHIP00880;2024-12-03 00:00:00;2024-12-03 00:00:00;Доставлен;2024-12-06 12:00:00;2024-12-03 12:00:00;47647.21;Фен Dyson Supersonic;OZ508490;5
ORD00881;SHIP00881;2024-11-27 00:00:00;2024-11-27 00:00:00;Доставлен;2024-12-03 02:00:00;2024-11-27 02:00:00;146331.74;Ноутбук ASUS VivoBook;OZ939534;5
ORD00882;SHIP00882;2024-12-03 00:00:00;2024-12-03 00:00:00;Доставлен;2024-12-08 14:00:00;2024-12-03 14:00:00;153569.34;Колонка JBL Charge;OZ962811;5
ORD00883;SHIP00883;2024-11-20 00:00:00;2024-11-20 00:00:00;В пути;;2024-11-20 16:00:00;32152.24;Игра Cyberpunk 2077;OZ438355;1
ORD00884;SHIP00884;2024-12-05 00:00:00;2024-12-07 00:00:00;Доставлен;2024-12-09 15:00:00;2024-12-07 15:00:00;322992.95;Планшет iPad Air;OZ764705;5
ORD00885;SHIP00885;2024-11-20 00:00:00;2024-11-22 00:00:00;Доставлен;2024-11-29 15:00:00;2024-11-22 15:00:00;120076.94;Роутер ASUS AX6000;OZ907808;5
ORD00886;SHIP00886;2024-11-22 00:00:00;2024-11-22 00:00:00;В пути;;2024-11-23 00:00:00;3941.45;Фен Dyson Supersonic;OZ638352;2
ORD00887;SHIP00887;2024-11-29 00:00:00;2024-12-01 00:00:00;В пути;;2024-12-01 03:00:00;20212.96;Игровая консоль PlayStation 5;OZ913573;3
ORD00888;SHIP00888;2024-11-28 00:00:00;2024-11-28 00:00:00;Доставлен;2024-12-03 23:00:00;2024-11-28 23:00:00;2705.88;Игра Cyberpunk 2077;OZ328506;5
ORD00889;SHIP00889;2024-11-09 00:00:00;2024-11-09 00:00:00;В пути;;2024-11-09 15:00:00;48384.63;Игровая консоль PlayStation 5;OZ193260;1
ORD00890;SHIP00890;2024-12-04 00:00:00;2024-12-06 00:00:00;Доставлен;2024-12-13 09:00:00;2024-12-06 09:00:00;255230.41;iPhone 15 Pro;OZ624787;5
ORD00891;SHIP00891;2024-11-27 00:00:00;2024-11-29 00:00:00;Доставлен;2024-12-02 02:00:00;2024-11-29 02:00:00;6497.91;Монитор Dell UltraSharp;OZ372697;2
ORD00892;SHIP00892;2024-11-21 00:00:00;2024-11-23 00:00:00;Доставлен;2024-11-29 11:00:00;2024-11-23 11:00:00;60763.26;Стиральная машина Bosch;OZ470049;4
ORD00893;SHIP00893;2024-11-27 00:00:00;2024-11-29 00:00:00;Доставлен;2024-12-04 23:00:00;2024-11-29 23:00:00;145019.71;Настольная лампа Xiaomi;OZ259939;3
ORD00894;SHIP00894;2024-11-26 00:00:00;2024-11-27 00:00:00;Доставлен;2024-11-28 05:00:00;2024-11-27 05:00:00;83772.16;Клавиатура Logitech;OZ224771;2
ORD00895;SHIP00895;2024-12-04 00:00:00;2024-12-04 00:00:00;Доставлен;2024-12-07 18:00:00;2024-12-04 18:00:00;123916.29;Контроллер Xbox;OZ634666;3
ORD00896;SHIP00896;2024-12-07 00:00:00;2024-12-07 00:00:00;В пути;;2024-12-07 04:00:00;7428.11;Принтер HP LaserJet;OZ225609;4
ORD00897;SHIP00897;2024-12-05 00:00:00;2024-12-05 00:00:00;Отменен;;2024-12-05 13:00:00;73821.0;Фитнес-браслет Xiaomi;OZ269830;2
ORD00898;SHIP00898;2024-11-23 00:00:00;2024-11-24 00:00:00;Отменен;;2024-11-25 00:00:00;464351.86;Ноутбук ASUS VivoBook;OZ722480;5
ORD00899;SHIP00899;2024-11-27 00:00:00;2024-11-28 00:00:00;Доставлен;2024-12-05 11:00:00;2024-11-28 11:00:00;42187.59;Наушники Sony WH-1000XM4;OZ369733;2
ORD00900;SHIP00900;2024-12-03 00:00:00;2024-12-05 00:00:00;В пути;;2024-12-05 23:00:00;62846.18;Планшет iPad Air;OZ890254;1
